creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,fact_numberOfRooms,fact_numberOfBedrooms,fact_livingSpace,fact_numberOfFloors,availability,fact_availability,plotSpace,fact_plotSpace,lon,lat,price_m2
2025-11-27 08:29:00+00:00,2025-12-10 01:17:07.363000+00:00,Lyon 1er,69001,FRA,Point,"[4.8357229, 45.7655318]","3 chambre(s) libre(s) dans une colocation de 3 chambres dans un appartment de 130m2

Colocation meublée !
--
Tous nos appartements sont situés en centre-ville et proches de toutes
commodités et transports en communs (Métro, Tramway et Bus).
--
Cette superbe chambre en colocation, meublée, équipée et tout inclus à Lyon unit confort et design. Elle offre de nombreux équipements comme un lit confortable et hypoallergénique avec couette et oreillers. Ne vous manque plus à apporter que vos vêtements pour y vivre ! La chambre possède un cadenas si besoin. Le logement est localisé dans le quartier Cordeliers, en plein coeur de Lyon. De nombreux commerces, transports publics, restaurants sont situés à proximité. La colocation est à l'étage 2 avec ascenseur. Elle est prête-à-vivre et propose une cuisine complètement équipée avec frigo, poêles, casseroles, vaisselle, bouilloire, ustensiles, micro-ondes… Ainsi que lave-linge, tancarville, fer à repasser, planche à repasser. Tout le nécessaire pour le ménage est sur place au sein de cette colocation : balai, balai-brosse, aspirateur, seau et serpillère… Chaque colocation meublée Joivy inclut toutes les charges : eau, assurance habitation, charges de copropriété, taxe sur les ordures, wifi illimité, électricité.
Toutes nos chambres sont entièrement meublées (lit, bureau, penderie,
couette, oreillers…).
--
Tous nos appartements sont entièrement équipés (lave-linge, vaisselle,
décoration…) par nos équipes, qui se chargent également de la maintenance
technique et matérielle.
--
Durée minimum de séjour : 1 mois
Appartement éligible à la CAF jusqu'à 258€ / mois. La CAF pour Caisse
d'allocations familiales est un service public gratuit et français éligible
pour tous,y compris les étranger et qui peut vous aider financièrement à
payer une partie de votre logement en fonction de votre situation que vous
soyez français ou étranger. Pour connaître le montant potentiel de votre
aide, rendez-vous sur le site de CAF et complétez l'estimation en ligne des
APL (aide pour le logement).
Frais de services : à partir de 590€
Les frais de services couvrent l'écriture du bail mais également
l'assistance tout au long de votre séjour. Les frais de services couvrent
ainsi la réparation et l'entretien du matériel ainsi que l'accès à notre
support ultra réactif en cas de besoin d'intervention dans votre logement.
Caution : 900€
--
Nous accueillons principalement des étudiants ou des jeunes actifs français
ou étrangers de 18 à 35 ans. Notre objectif est de faciliter l'accès à un
logement meublé et parfaitement équipé et de vous permettre de faire de
belles rencontres. Nos locataires sont de toute origine et toute culture !

Updated on 09/12/2025
  Mise à jour le 09/12/2025",Chambre dans une colocation de 43m2,Studio à louer,"['1 pièce', '3 chambres', '43 m²', '2ème étage']",855.0,seloger,25WEDCBIVJU2,1.0,3.0,43.0,2.0,1 pièce,3 chambres,43 m²,2ème étage,,,,,4.8357229,45.7655318,20.0
2025-12-04 15:12:00+00:00,2025-12-04 15:16:19.212000+00:00,Lyon 2ème,69002,FRA,Point,"[4.826756, 45.752013]","LOCATION MEUBLEE LODGIS (Référence : 2L221458) : Cet appartement meublé de 28 m², situé Rue de Condé, est un charmant studio idéal pour une personne. Installé au 6 € étage d'un immeuble sans ascenseur, il offre tout l'équipement nécessaire pour un séjour confortable et en toute tranquillité.
Parfaitement desservi par les transports en commun (Perrache – lignes A, T1 et T2), vous bénéficierez également de la proximité de nombreux commerces et services, facilitant votre quotidien.",2 pièces,Appartement à louer,"['2 pièces', '1 chambre', '28 m²', '6ème étage']",675.0,seloger,25GXFFPTPRJM,2.0,1.0,28.0,6.0,2 pièces,1 chambre,28 m²,6ème étage,,,,,4.826756,45.752013,24.0
2025-12-04 08:09:00+00:00,2025-12-10 01:16:58.508000+00:00,Lyon 8ème,69008,FRA,Point,"[4.8781232, 45.7377965]","1 chambre(s) libre(s) dans une colocation de 1 chambres dans un appartment de 66m2

À louer en colocation : Recherche étudiant/e sérieux/se en colocation dans un appartement meublé sympa de 4 pièces, situé à Lyon (69008) au 5 rue Transvaal, dans un quartier très calme et tout proche de l'université 8eme, du métro Grange blanche et des 2 lignes de tram.

Il se situe au 2e étage d'un immeuble calme de 4 étages dans une petite résidence fermée.  Ce T4 s'organise comme suit : un séjour, trois chambres et une cuisine indépendante, aménagée et équipée. Il offre également une salle de bains et WC séparés. Le chauffage de l'immeuble est individuel fonctionnant à l'électricité.

Un balcon vous offre de l'espace supplémentaire pour prendre l'air et profiter des beaux jours. Pour davantage de rangements, ce logement comporte une cave.

1 étudiant et une étudiante y résident déjà et à la recherche d'un 3eme étudiant/e.

Updated on 09/12/2025
  Mise à jour le 09/12/2025",Chambre dans une colocation de 66m2,Studio à louer,"['1 pièce', '1 chambre', '66 m²', 'Étage 2/4']",475.0,seloger,25C72Z9U9BI5,1.0,1.0,66.0,24.0,1 pièce,1 chambre,66 m²,Étage 2/4,,,,,4.8781232,45.7377965,7.0
2025-12-04 03:15:00+00:00,2025-12-04 03:20:05.964000+00:00,Lyon 3ème,69003,FRA,Point,"[4.869123, 45.759326]","GRAND APPARTEMENT 6 PIÈCES A 2MN DE PART-DIEU
Oqoro vous propose cette colocation de 5 chambres de 97 m² en location au 52 Avenue Georges Pompidou à Lyon (69003).

 LA CHAMBRE
Cette chambre est équipée d'un lit double, d'un chevet, d'un dressing et d'un bureau.

 LES ESPACES COMMUNS
Son intérieur inclut un salon équipé d'un canapé, d'un fauteuil, d'une table à manger ainsi que d'une télévision, quatre autres chambres, une cuisine et deux salles de bains (une avec baignoire et douche).
La cuisine est meublée d'un meuble de rangement. Elle comporte aussi un four, un lave-vaisselle, une machine à café, un micro-ondes et une plaque de cuisson.
Le chauffage est collectif. Cet appartement de 6 pièces est équipé de la fibre optique.
Il est situé au 4e étage d'un immeuble avec ascenseur.

?? LES EXTÉRIEURS
Le bâtiment compte un local vélos.

 LE QUARTIER
Les environs proposent à moins de 10 minutes à pied 11 structures d'accueil pour les enfants en bas âge. Niveau transports, on trouve dans un rayon de 1 km 16 lignes de bus, la gare Lyon Part Dieu, la station de métro Gare Part-Dieu V. Merle (ligne B) ainsi que les lignes de tramway T3, T4 et T1. Des autoroutes et la nationale N346 sont accessibles à moins de 8 km. Le Cinema Bellecombe vous attend dans les environs pour vos loisirs, tout comme un bassin de natation, deux théâtres et un conservatoire. Il y a également des restaurants, des commerces, des boulangeries, des supermarchés, des boucheries et quatre supérettes.

-
Bail individuel à la chambre. Pas de caution solidaire. Chacun est libre de partir quand il veut sans se soucier des autres colocs, dès le moment où il respecte un mois de préavis. Eligible aux APL.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL2197U
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 750 euros par an.
Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['7 pièces', '6 chambres', '97 m²', '4ème étage']",613.0,seloger,259ZSD5HIQYK,7.0,6.0,97.0,4.0,7 pièces,6 chambres,97 m²,4ème étage,,,,,4.869123,45.759326,6.0
2025-12-04 15:45:00+00:00,2025-12-05 11:31:09.525000+00:00,Lyon 2ème,69002,FRA,Point,"[4.83481, 45.75557]","Place Bellecour, à proximité immédiate de toutes commodités. Agréable T1 duplex de 24m² habitables (28m² de surface totale) au 4ème et dernier étage (dont 3 étages avec ascenseur), au calme côté cour. 
Il se compose d'une pièce de vie avec kitchenette aménagée et équipée de plaques de cuisson et d'un frigo, un coin nuit en mezzanine (avec un lit) et une salle d'eau avec WC (emplacement lave-linge). Disponible de suite !
Loyer de base : 504.84€, complément de loyer : 145.16€. Justificatifs : surface utile de 4.22m², emplacement rare et prestigieux, qualité du bâtiment (immeuble de standing, ascenseur), rénovation énergétique récente.  
Pour organiser une visite, merci de déposer au préalable votre dossier de candidature via le site internet de notre agence, rubrique ""Location"", ""Mon dossier en ligne"" (plateforme Zelok, gratuite).",T2 duplex Lyon 2ème Place Antonin Poncet,Appartement à louer,"['1 pièce', '24 m²', 'Étage 4/4']",815.0,seloger,256TM2TK84U7,1.0,,24.0,44.0,1 pièce,,24 m²,Étage 4/4,,,,,4.83481,45.75557,34.0
,2025-11-03 19:06:29.413683500+00:00,Lyon,69006,FR,Point,"[4.8483999455088895, 45.764997186377194]","Au cœur de la résidence services seniors* Les Hespérides, découvrez cet appartement idéal pour une vie paisible et autonome au coeur du 6è arrondissement de Lyon.
Il comprend un espace de vie baigné de lumière grâce à la baie vitrée donnant sur un balcon avec vue sur un jardin très bien entretenu, fleuri et verdoyant toute l’année.

L’appartement est entièrement rénové (cuisine neuve, électricité mise aux normes), il se situe en étage intermédiaire (avec ascenseur) et est doté d’une entrée séparée.
La pièce à vivre comprend un placard mural haut pour permettre le rangement de vos effets personnels ainsi qu’un système de climatiseur / chauffage réversible optimisant les dépenses énergétiques.
La cuisine séparée aménagée et équipée est fonctionnelle. La cuisine est en cours de rénovation pour vous offrir tout le confort nécessaire : hotte aspirante, plaque de cuisson deux feux, réfrigérateur et combi four/micro-ondes. Cette cuisine est équipée d’un passe-plat permettant la livraison à domicile des plats proposés par le restaurant de la résidence situé au rez-de-chaussée.

Salle de bains moderne avec cabine de douche, sèche serviette, meuble vasque et wc. La salle de bain dispose d’un système d’alerte relié à l’accueil de la résidence pour garantir votre sécurité en cas de chute.

Les Hespérides vous proposent un cadre de vie complet avec un restaurant intégré proposant des menus haut de gamme préparés par un chef cuisinier sur place, un bar, une conciergerie, et une sécurité assurée 24h/24, 7j/7. C’est l’endroit parfait pour profiter de services de haute qualité et d’une ambiance chaleureuse au quotidien. Une opportunité rare pour vivre en toute tranquillité dans un environnement pensé pour votre bien-être, au coeur du sixième arrondissement de Lyon. 
La résidence propose une large gamme de services et d’activités variées proposées exclusivement à ses résidents comme des cours de remise en forme (espace intégré dans la résidence), un service de blanchisserie, des spectacles et animations (concerts de piano, conférences à thème, jeux, cinéma). Un service d’entretien et travaux est à votre disposition avec un agent présent sur place tous les jours pour vos menus travaux. 
La résidence est idéalement située en centre-ville, proche des transports en commun, centre médical et pharmacie, commerces et Halles Paul Bocuse. Elle propose un service hôtelier à tarif modéré pour accueillir vos proches (chambres et appartement proposés dans la résidence).

Bail Loi 1989 3 ans non meublé, appartement disponible à partir du 1er décembre.
Possibilité de location de garage fermé en sous-sol en sus.",Appartement 1 pièce avec balcon Les Héspérides Lyon 6,Appartement à louer,"['1 pièce', '25 m²', 'Étage 2/5', 'disponible dès maintenant']",1150.0,seloger,25445IQRID2V,1.0,,25.0,25.0,1 pièce,,25 m²,Étage 2/5,disponible dès maintenant,disponible dès maintenant,,,4.8483999455088895,45.764997186377194,46.0
2025-08-12 08:04:00+00:00,2025-10-24 08:21:11.234000+00:00,Lyon 2ème,69002,FRA,Point,"[4.837064, 45.761266]","LOCATION MEUBLEE LODGIS (Référence : 4L224677) : Situé au coeur de la Presqu'île dans le quartier Grolée superbe appartement meublé de type T3 d'environ 106 m² situé au 4° étage avec ascenseur, il se compose d'une entrée, d'un grance pièce à vivre avec cuisine ouverte, un salle d'eau cabinet de toilette séparé, une chambre fermée avec dressing, une chambre fermée avec placard muraux, une pièce faisant office de salle télé avec couchage d'appoint, un balcon filant vient compléter ce bien.",4 pièces,Appartement à louer,"['4 pièces', '2 chambres', '96 m²', 'Étage 4/6']",2840.0,seloger,25ABN4YRNN7I,4.0,2.0,96.0,46.0,4 pièces,2 chambres,96 m²,Étage 4/6,,,,,4.837064,45.761266,30.0
2025-11-13 00:48:00+00:00,2025-11-20 01:17:04.213000+00:00,Lyon 9ème,69009,FRA,Point,"[4.8103983, 45.7658759]","Appartement de type 2 de 49m²  situé montée de l'observance, accessible en bus 90 (la vigie) proches de commodités commerces transport.
Situé au 7eme étage avec ascenseur , il se compose d'un hall d'entrée, d'un séjour de 18m² , d'une cuisine simple séparée de 9m² d'une chambre, d'une salle de bain avec wc.
Le chauffage est collectif au gaz , l'eau chaude est individuel electrique et l'eau froide collective

DPE (Diagnostic de Performance Énergétique) : « DPE F - GES E »

Ce logement est éligible au dépôt de garantie simplifié avec DepoZen.

Zone soumise à encadrement des loyers : Oui
Loyer de base : 646.10€
Loyer de référence majoré (loyer de base à ne pas dépasser) : 775.32 €
""Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
 Loyer de 758,00 euros par mois charges comprises dont 108,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 646,10 euros ( soit 13,00 euros/m² ) dont 149,10 euros pour état des lieux ( soit 3,00 euros/m² ).
Logement à consommation énergétique excessive. Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 100 et 1 550 euros.",Appartement,Appartement à louer,"['2 pièces', '1 chambre', '49 m²', '7ème étage']",758.0,seloger,25QHU8A2U3NV,2.0,1.0,49.0,7.0,2 pièces,1 chambre,49 m²,7ème étage,,,,,4.8103983,45.7658759,15.0
2025-07-27 09:58:00+00:00,2025-12-05 17:01:09.705000+00:00,Lyon 2ème,69002,FRA,Point,"[4.8323488, 45.7614438]","Lyon Presqu'île - Rue de la Monnaie
Au coeur du quartier piéton de Bellecour, dans un immeuble de bon standing, au 6ème étage avec ascenseur, 3P de 71m² comprenant entrée, séjour, cuisine séparée (pas aménagée / pas équipée), 2 chambres, salle de bains et WC séparés. 
Chauffage et production d'eau chaude individuelle électrique.
Eau froide incluse dans les charges.

Un parking en sous-sol est inclus dans la location.

Appartement refait à neuf. Pour plus d'informations sur ce bien, n'hésitez pas à prendre contact par téléphone ou à remplir le formulaire de contact via l'annonce.
Nous vous assurerons un retour dans les meilleurs délais. Contactez CFTI Agence Immobilière",T3 avec Parking - Mercière/Jacobins,Appartement à louer,"['3 pièces', '2 chambres', '71 m²', '6ème étage']",1169.0,seloger,25Z8EHJ8QS3J,3.0,2.0,71.0,6.0,3 pièces,2 chambres,71 m²,6ème étage,,,,,4.8323488,45.7614438,16.0
2025-11-30 08:35:00+00:00,2025-12-09 09:30:13.778000+00:00,Lyon 1er,69001,FRA,Point,"[4.831846, 45.765621]","1 chambre(s) libre(s) dans une colocation de 1 chambres dans un appartment de 130m2

Colocation meublée !
--
Tous nos appartements sont situés en centre-ville et proches de toutes
commodités et transports en communs (Métro, Tramway et Bus).
--
Cette superbe chambre en colocation, meublée, équipée et tout inclus à Lyon unit confort et design. Elle offre de nombreux équipements comme un lit confortable et hypoallergénique avec couette et oreillers. Ne vous manque plus à apporter que vos vêtements pour y vivre ! La chambre possède un cadenas si besoin. Le logement est localisé dans le quartier Hôtel de Ville - Presqu'île, en plein coeur de Lyon. De nombreux commerces, transports publics, restaurants sont situés à proximité. La colocation est à l'étage 5 avec ascenseur. Elle est prête-à-vivre et propose une cuisine complètement équipée avec frigo, poêles, casseroles, vaisselle, bouilloire, ustensiles, micro-ondes… Ainsi que lave-linge, tancarville, fer à repasser, planche à repasser. Tout le nécessaire pour le ménage est sur place au sein de cette colocation : balai, balai-brosse, aspirateur, seau et serpillère… Chaque colocation meublée Joivy inclut toutes les charges : eau, assurance habitation, charges de copropriété, taxe sur les ordures, wifi illimité, électricité.
Toutes nos chambres sont entièrement meublées (lit, bureau, penderie,
couette, oreillers…).
--
Tous nos appartements sont entièrement équipés (lave-linge, vaisselle,
décoration…) par nos équipes, qui se chargent également de la maintenance
technique et matérielle.
--
Durée minimum de séjour : 1 mois
Appartement éligible à la CAF jusqu'à 258€ / mois. La CAF pour Caisse
d'allocations familiales est un service public gratuit et français éligible
pour tous,y compris les étranger et qui peut vous aider financièrement à
payer une partie de votre logement en fonction de votre situation que vous
soyez français ou étranger. Pour connaître le montant potentiel de votre
aide, rendez-vous sur le site de CAF et complétez l'estimation en ligne des
APL (aide pour le logement).
Frais de services : à partir de 390€
Les frais de services couvrent l'écriture du bail mais également
l'assistance tout au long de votre séjour. Les frais de services couvrent
ainsi la réparation et l'entretien du matériel ainsi que l'accès à notre
support ultra réactif en cas de besoin d'intervention dans votre logement.
Caution : 900€
--
Nous accueillons principalement des étudiants ou des jeunes actifs français
ou étrangers de 18 à 35 ans. Notre objectif est de faciliter l'accès à un
logement meublé et parfaitement équipé et de vous permettre de faire de
belles rencontres. Nos locataires sont de toute origine et toute culture !

Updated on 09/12/2025
  Mise à jour le 09/12/2025",Chambre dans une colocation de 130m2,Studio à louer,"['1 pièce', '1 chambre', '130 m²', '5ème étage']",740.0,seloger,25NATL2WCAZU,1.0,1.0,130.0,5.0,1 pièce,1 chambre,130 m²,5ème étage,,,,,4.831846,45.765621,6.0
